higherGeography,pcr_primer_name_forward,phylum,class,order,family,species,asvs,reads
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,2,8,4066
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Kyphosidae,1,7,2253
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Centrarchiformes,Terapontidae,1,2,46
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Clupeidae,0,1,33
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Dorosomatidae,1,1,44
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Engraulidae,1,1,72
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Clupeiformes,Spratelloididae,2,56,254169
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Caesionidae,3,39,45269
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,1,2,8
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,1,13,10373
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,23,173,452495
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Lethrinidae,6,23,33455
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,4,25,56306
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Moronidae,0,1,14
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Priacanthidae,1,3,1597
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,11,126,2585174
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,0,1,31
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Gobiesociformes,Gobiesocidae,1,11,3807
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Gobiiformes,Gobiidae,16,93,71689
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Gobiiformes,Microdesmidae,1,5,996
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Gobiiformes,Xenisthmidae,1,1,269
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Gonorynchiformes,Chanidae,1,7,41910
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Holocentriformes,Holocentridae,2,25,29362
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Kurtiformes,Apogonidae,1,10,6842
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Lophiiformes,Antennariidae,2,6,2019
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Mugiliformes,Mugilidae,4,6,75
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Mulliformes,Mullidae,6,60,357560
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Myctophiformes,Myctophidae,2,11,3229
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Ovalentaria incertae sedis,Plesiopidae,1,7,1940
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,23,151,435770
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Ovalentaria incertae sedis,Pseudochromidae,1,4,3913
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Eleginopidae,1,1,5
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Nototheniidae,1,1,11
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Platycephalidae,0,2,1017
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Scorpaenidae,4,18,10557
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Serranidae,10,39,85665
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Perciformes,Tetrarogidae,0,2,1092
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Pleuronectiformes,Soleidae,1,1,854
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Scombriformes,Scombridae,1,7,1552
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Siluriformes,Clariidae,0,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Syngnathiformes,Fistulariidae,1,3,3880
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Syngnathiformes,Syngnathidae,1,1,482
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Balistidae,4,25,32392
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Diodontidae,2,6,2240
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Monacanthidae,3,14,4138
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Ostraciidae,0,4,1667
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,3,10,2959
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Chordata,,,,0,3740,928070
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,1,2,7
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Cnidaria,Anthozoa,Scleractinia,,0,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Asteroidea,Paxillosida,Astropectinidae,0,1,2
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Asteroidea,Valvatida,Mithrodiidae,1,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Asteroidea,Valvatida,Oreasteridae,1,1,6
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Asteroidea,Valvatida,,0,1,30
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,1,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Ophiuroidea,Amphilepidida,Ophiotrichidae,2,3,15
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Ophiuroidea,Ophiacanthida,Ophiocomidae,1,2,21
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Echinodermata,Stylophora,,,0,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,2,2,32
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Mollusca,Gastropoda,Cephalaspidea,Colpodaspididae,1,1,327
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Mollusca,Gastropoda,Littorinimorpha,Strombidae,1,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Dialidae,0,1,44
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Myzozoa,Dinophyceae,,,0,1,32
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,0,1,57
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,1,2,101
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Porifera,Demospongiae,Tetractinellida,Thoosidae,0,1,13
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Porifera,Demospongiae,,,0,2,221
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria incertae sedis,,0,2,200
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,,0,1,37
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Parvularculales,Parvularculaceae,0,1,65
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,0,1,4
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,0,2,47
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,0,3,653
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodobacterales,,0,2,57
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,0,3,59
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Rickettsiales,,0,1,13
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,0,1,13
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Alphaproteobacteria,,,0,22,45823
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,0,3,24
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,0,1,6
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,Oceanospirillales,,0,1,232
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,1,2,143
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,Gammaproteobacteria,,,0,2,58
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Proteobacteria,,,,0,5,73
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,2,6,1329
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,Spirochaetes,Spirochaetes(Class),Spirochaetales,Spirochaetaceae,0,1,4
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,MiMammal-UEB-F,,,,,0,918,70544
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Amoebozoa,Myxogastrea,Physarida,Physaridae,1,4,25
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Annelida,Polychaeta,Amphinomida,Amphinomidae,0,1,47
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Annelida,Polychaeta,Eunicida,Eunicidae,1,1,2
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Annelida,Polychaeta,Phyllodocida,Nereididae,1,1,3
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Annelida,Polychaeta,,Chaetopteridae,0,1,10
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Calanoida,Paracalanidae,1,1,6
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,1,2,92
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,Copepoda,Cyclopoida,Oithonidae,1,2,11
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,Hexapoda,Diptera,,0,1,65
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,Hexapoda,,,0,2,12
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Arthropoda,,,,0,7,915
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,1,2,79
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Hemiaulales,Bellerocheaceae,1,1,17
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,1,1,5
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,0,1,98
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,Bacillariophyceae,Triceratiales,Plagiogrammaceae,0,1,21
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Bacillariophyta,,,,0,1,2
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,2,13,5599
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chlorophyta,,,,1,1,27
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,1,3,38
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Aves,Anseriformes,Anatidae,1,1,51
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Aves,Charadriiformes,Laridae,0,1,23
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Aves,Charadriiformes,,0,1,524
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Aves,Galliformes,Phasianidae,1,1,7
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,1,7,18354
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Myliobatiformes,Mobulidae,1,1,197
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Myliobatiformes,,0,1,359
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Elasmobranchii,Orectolobiformes,Ginglymostomatidae,1,4,1668
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Artiodactyla,Cervidae,0,1,1825
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Carnivora,Otariidae,0,1,6
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Carnivora,Phocidae,1,1,11
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Cetartiodactyla,Delphinidae,1,2,19
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,Cercopithecidae,0,1,33
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,Hominidae,0,4,53
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,Primates,,0,5,6171
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Mammalia,,,0,3,2619
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Acanthuridae,18,165,469275
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Chaetodontidae,11,37,44832
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Ephippidae,2,3,3198
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,4,21,33593
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Siganidae,1,13,18794
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acanthuriformes,Zanclidae,1,2,2067
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acropomatiformes,Pempheridae,1,2,442
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Acropomatiformes,Symphysanodontidae,1,3,667
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Albuliformes,Albulidae,1,7,21569
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Chlopsidae,1,4,4415
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Congridae,1,2,10
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Moringuidae,1,1,286
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Muraenidae,12,55,59332
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,Ophichthidae,1,8,7016
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Anguilliformes,,0,2,1271
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Atheriniformes,Atherinidae,5,35,158836
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Atheriniformes,Atherinopsidae,0,1,5
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Atheriniformes,,0,4,3493
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Aulopiformes,Synodontidae,4,10,8785
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Belonidae,5,10,6307
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Exocoetidae,2,7,8830
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Beloniformes,Hemiramphidae,0,2,1974
Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems,Vert-16S-eDNA-F1,Chordata,Teleostei,Blenniiformes,Blenniidae,13,151,459657
